,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time
14575,0.18098528535507405,0.22449264267753705,0.3009852853550741,0.2,0.3,22.89474661926625,22.301,707,0.035738964016305545
14576,0.17009231143855963,0.3390923114385596,0.5278153771228808,0.1,0.3,36.58653892981995,23.568446009615453,705,0.04209231143855961
14577,0.16334317167791185,0.2682386194631864,0.32755227610736276,0.2,0.2,10.574910205302142,16.593717107986212,679,0.041
14578,0.17,0.340846090725181,0.531384362900724,0.1,0.3,33.99079293269454,23.713772008092036,706,0.04015390927481902
14579,0.1509851175910474,0.30512902772449313,0.4058374517201854,0.2,0.3,51.843353950347336,17.695807861335958,305,0.010306458413260285
14580,0.1867183853416768,0.288,0.3420775780125152,0.2,0.3,11.355,20.572428256520656,678,0.04035919267083841
14581,0.18693808755842425,0.224,0.3031009400934788,0.2,0.3,23.53474152538616,22.301,707,0.038
14582,0.1882859243064518,0.2974281513870964,0.42214369722580714,0.2,0.3,24.98570451974999,32.81215251809678,711,0.041285924306451796
14583,0.17780437619100908,0.28380437619100907,0.3278043761910091,0.1,0.1,8.897728445241558,19.599,680,0.04280437619100909
14584,0.18851216521114825,0.2250081101407655,0.3029918898592345,0.2,0.3,22.377359298879526,22.372218973800667,707,0.035
14585,0.17729093267346913,0.2750969775578231,0.328,0.1,0.1,7.979,19.899,679,0.044
14586,0.18833040706935736,0.286,0.3401652035346787,0.2,0.3,11.144921787628624,20.599,678,0.04141739823266066
14587,0.174,0.2756514441139678,0.32634855588603223,0.1,0.1,7.979,19.899,679,0.04152283382904837
14588,0.18581132887281815,0.2922640535261822,0.3381699330922723,0.2,0.3,47.959940106938035,14.552847083905188,678,0.03918867112718185
14589,0.18684142374253657,0.28263430502985376,0.34020711871268283,0.2,0.3,11.440504879668003,20.599,679,0.039841423742536554
14590,0.178,0.28158839022099846,0.3383825853314978,0.2,0.3,58.703823219558004,13.096733512458517,678,0.03879419511049925
14591,0.1544863786536525,0.33275681067317375,0.5276757475642316,0.1,0.3,38.44232225752834,22.903837873782116,706,0.04051362134634749
14592,0.18881135164111482,0.2914056758205574,0.4092170274616722,0.2,0.3,26.33220702210105,31.999,709,0.0444056758205574
14593,0.15845465022109306,0.33940265726919605,0.522268438179464,0.1,0.3,42.3997535247844,22.342036198543962,706,0.040082226137834985
14594,0.13768348076519077,0.3295779743535877,0.516,0.1,0.3,48.685,19.888,706,0.044052753205801536
14595,0.187,0.282,0.34069408579516736,0.2,0.3,11.43308361109089,20.599,679,0.04015295710241633
14596,0.15753237466256625,0.33,0.528,0.1,0.3,38.548,22.902,707,0.042
14597,0.17327256440684188,0.272,0.3310920491521067,0.1,0.1,7.943732810167376,19.891640761015267,679,0.043
14598,0.13842151439140585,0.33,0.5143856570723961,0.1,0.3,47.75311234046146,20.25242590110976,705,0.042
14599,0.16570311071180222,0.339,0.524,0.1,0.3,40.894608016621234,22.598712888838975,706,0.040148444644098905
14600,0.179943750806682,0.28611249838663594,0.3389156262100231,0.2,0.3,47.42339741426693,14.61151242094516,678,0.04
14601,0.17794584945805839,0.2840541505419416,0.328135376354854,0.2,0.3,58.703155311522146,13.116597440987277,677,0.039
14602,0.18920296000599,0.22479703999401002,0.30720296000599,0.2,0.3,23.420585681994666,22.301,707,0.03760148000299499
14603,0.18616747539813405,0.2900418688495335,0.4052930819467346,0.2,0.3,26.377466934603223,31.999146540973367,709,0.043083737699067017
14604,0.136,0.32852186783796583,0.5189562643240684,0.1,0.3,47.403730853683655,20.388855471742744,705,0.036826537432880405
14605,0.18925875466770797,0.29451750933541593,0.41788813200156194,0.2,0.3,25.307094308263974,32.48986386107925,710,0.04137062266614601
14606,0.182,0.2258332227134868,0.3058332227134868,0.2,0.3,22.86301393810066,22.301,707,0.037083388643256596
14607,0.168,0.333217692551232,0.531129229795072,0.1,0.3,37.4709029985033,23.096225426260673,707,0.039145128367488
14608,0.1876981334437003,0.2923018665562997,0.419,0.2,0.3,23.121,32.899,709,0.041
14609,0.16766416508581872,0.2775223800490393,0.3252388099754804,0.1,0.2,7.62,18.307,680,0.04176119002451963
14610,0.168,0.339,0.5253119608897372,0.1,0.3,37.01719479638379,23.441911227572312,705,0.03763995111217151
14611,0.147677641693792,0.328,0.5166635309446309,0.1,0.3,47.042461276873325,20.564444651465607,705,0.04000470358305371
14612,0.16213987070753497,0.33686012929246506,0.527423793132056,0.1,0.3,41.377657157225016,22.585588749896296,706,0.042144051716986014
14613,0.14051752159753503,0.3295058405325117,0.5139766378699533,0.1,0.3,47.570450229431145,20.32854443846409,705,0.040270441863790876
14614,0.18803978766828036,0.2254900530829299,0.3074900530829299,0.2,0.3,21.993560351171332,22.304725132707325,706,0.037
14615,0.19098257722872147,0.2923391409237595,0.419,0.2,0.3,22.520079005586926,32.88156097969947,710,0.04116957046187976
14616,0.1701793181572049,0.281273560614265,0.32745287877146995,0.1,0.2,8.025784014815134,18.052027500270746,680,0.041
14617,0.19594287097207772,0.2788276524462086,0.32521843496413905,0.2,0.2,10.5764939989562,16.601804608741034,679,0.044218434964139054
14618,0.17987769938870246,0.27716738650365397,0.32520815337408654,0.1,0.1,8.972,19.599,680,0.04160407668704325
14619,0.18892923194739705,0.28910769328949754,0.3351076932894976,0.2,0.2,10.733907686907763,16.50937538530265,678,0.041
14620,0.18385272224701696,0.226,0.30414727775298306,0.2,0.3,22.796608304948084,22.301,707,0.03792636112350847
14621,0.13727882468310126,0.33,0.518884701267595,0.1,0.3,48.64569594522902,19.91756818799285,706,0.04363941234155062
14622,0.19067345995898702,0.284,0.341,0.2,0.3,10.981386755652625,20.477621586247313,680,0.04001018993848054
14623,0.17764942813370285,0.2770996187558019,0.3269003812441981,0.2,0.2,10.595,16.601,679,0.041
14624,0.188,0.28547496482261175,0.3402291373521765,0.2,0.3,11.099783028462635,20.599,679,0.0392458274704353
14625,0.1851348189390299,0.28525392757561197,0.339,0.2,0.3,10.623458161507434,20.305134818939027,679,0.04225392757561196
14626,0.1842295005250448,0.294,0.332,0.2,0.3,48.969434204215936,14.437589308542496,677,0.0426557492124328
14627,0.1781410195629761,0.2753803398543254,0.328,0.1,0.1,7.979,19.899,679,0.044
14628,0.192,0.2246950409163469,0.30008512274904064,0.2,0.3,21.444496292967766,22.33119874794858,707,0.037347520458173446
14629,0.16866570355350013,0.27380979898471425,0.326,0.1,0.1,7.561459611170966,19.701757914721647,679,0.041
14630,0.16560882772181398,0.26920784686383464,0.32559411485212403,0.2,0.2,10.581222559733524,16.60159901914202,679,0.041
14631,0.1957438515379924,0.29394307811955384,0.4188292343586616,0.2,0.3,24.896943078119552,32.77663774196149,711,0.043
14632,0.182,0.22596261288680314,0.30596261288680315,0.2,0.3,22.846710776262803,22.301,707,0.037018693556598425
14633,0.1811753421359905,0.284,0.3398246578640095,0.2,0.3,10.453867118835872,20.32120411766823,679,0.039824657864009495
14634,0.18603373513627652,0.29206747027255303,0.41908433784069127,0.2,0.3,23.19348191886756,32.899,708,0.04103373513627651
14635,0.14690127181401716,0.3289802543628034,0.5138815261768206,0.1,0.3,43.0015098728186,22.16194076308841,707,0.04149012718140172
14636,0.18911107298296023,0.2946667810511193,0.4226666094744403,0.2,0.3,24.94511296032643,32.85122043019913,711,0.041
14637,0.17679535009894576,0.2875907001978915,0.332818599604217,0.2,0.3,58.926083806728315,12.983630170102185,678,0.04039767504947288
14638,0.18408954733644609,0.28394030177570256,0.341,0.2,0.3,11.033,20.401,679,0.041
14639,0.18529963335896055,0.28670036664103943,0.3420505499615592,0.2,0.3,11.270996333589606,20.599,679,0.040649816679480276
14640,0.15725392145996595,0.3290846404866553,0.5221692809733106,0.1,0.3,38.49536682798268,22.902915359513344,706,0.03728839878336172
14641,0.182,0.2251789305144832,0.3051789305144832,0.2,0.3,22.945454755175117,22.301,707,0.03741053474275839
14642,0.16017061957033532,0.3281066372314596,0.520255929355503,0.1,0.3,38.503035120295046,22.96700477995144,707,0.04095734510741617
14643,0.17711098429665387,0.27318535427112817,0.3274073228644359,0.1,0.2,7.855105277646079,18.252482834169022,680,0.04129633856778204
14644,0.1695758943153945,0.3394241056846055,0.526303577261578,0.1,0.3,36.55018981745058,23.57666516253066,705,0.04178794715769725
14645,0.16663195613909604,0.32973787938251414,0.5267360877218079,0.1,0.3,41.706,22.569,704,0.042
14646,0.18656893034253005,0.29456893034253,0.421853395513795,0.2,0.3,23.11644855725976,32.899,708,0.04156893034253004
14647,0.17945040046594454,0.2812112001035432,0.3309084000776574,0.1,0.2,8.083450400465944,18.007880399818802,680,0.040697199974114195
14648,0.17245632697493776,0.2776844904624067,0.33,0.1,0.2,8.078,18.01,680,0.041
14649,0.18161472355122876,0.282,0.32880736177561437,0.1,0.1,8.895123925770745,19.599,680,0.04240368088780719
14650,0.1503835118151703,0.328,0.5205113490868938,0.1,0.3,42.09118758002209,22.299,707,0.041127837271723436
14651,0.16597404624664333,0.335961069369965,0.5260259537533567,0.1,0.3,37.111,23.416,705,0.039038930630035024
14652,0.17181078894483412,0.2704526972362086,0.328,0.1,0.2,7.95943941331545,18.159445650755263,680,0.03945269723620853
14653,0.1858301474807166,0.28708492625964166,0.344,0.2,0.3,11.280190538203689,20.595797241908745,679,0.03885615782455213
14654,0.19117478175936128,0.29462136621696033,0.42762136621696034,0.2,0.3,24.805796147976324,32.85345639460352,707,0.04206795067455946
14655,0.1779420807603959,0.27838262422811877,0.3247942080760396,0.2,0.2,9.463177725420987,17.36705484465426,679,0.0393971040380198
14656,0.18093735316587672,0.2855313234170616,0.3394686765829384,0.2,0.3,11.006967501909953,20.479097494270142,679,0.041
14657,0.1524050292078575,0.33279748539607124,0.5216033528052384,0.1,0.3,46.21,20.885,707,0.04219832359738083
14658,0.1589059409138256,0.33237772318797326,0.5240752472689395,0.1,0.3,42.618891589626415,22.152714849054927,707,0.04098118818276512
14659,0.18675250713999267,0.2829899714400293,0.3397625356999634,0.2,0.3,11.451441621780901,20.599,679,0.03975250713999267
14660,0.142,0.3293396122527243,0.5133584490108971,0.1,0.3,43.02477340829631,22.116802214039186,706,0.043009418379086416
14661,0.16212133195795364,0.3321688568481329,0.5297836182616878,0.1,0.3,42.181888746972064,22.37924770338092,707,0.04127704771728903
14662,0.186,0.2909658643337563,0.3388268052490483,0.2,0.3,48.03393096245718,14.537907658680203,678,0.039241466083439085
14663,0.182,0.284,0.339,0.2,0.3,10.560811217830834,20.302179774425984,679,0.041
14664,0.186,0.29195143958843445,0.33660926092602245,0.2,0.3,47.739983142749416,14.569446066829903,678,0.039487859897108624
14665,0.1882917347471757,0.28118055101685496,0.324,0.2,0.2,9.457707938466381,17.398506969407297,681,0.040590275508427476
14666,0.18688387081291133,0.28576774162582264,0.33923225837417736,0.2,0.3,10.655103215277972,20.31896130627013,679,0.04253548325164536
14667,0.17720621587348548,0.2888093238102282,0.3335953380948859,0.2,0.3,58.87160310793674,13.028358042853974,678,0.03919844603162863
14668,0.19367650410055703,0.29425879671955435,0.41703518687821745,0.2,0.3,24.822758227010084,32.72264585237995,710,0.041
14669,0.1372483591154092,0.322,0.5135032817691817,0.1,0.3,48.907131270767266,19.77966631488587,706,0.043
14670,0.17502861502586117,0.2772571537564653,0.3265143075129306,0.1,0.1,8.862428367066276,19.599,680,0.04237142312176735
14671,0.19,0.298,0.432,0.2,0.3,24.906,32.891,709,0.04
14672,0.18758903305596286,0.28876709916788856,0.34297258263990715,0.2,0.3,11.132013561951368,20.599,679,0.04020548347201857
14673,0.18155586948818617,0.282,0.328,0.2,0.2,9.68239234133859,17.312119899606298,680,0.04181198996062971
14674,0.18760354826714493,0.29688283861371595,0.42976567722743186,0.2,0.3,24.90292780618772,32.83653838241865,710,0.04155858069314203
14675,0.17773611237765302,0.286,0.331263887622347,0.2,0.3,58.72993067587704,13.127124965803368,677,0.04160416856647954
14676,0.17265253663851204,0.27781567079814007,0.323163134159628,0.2,0.2,9.456192671887637,17.398602762122046,681,0.041
14677,0.1787748513513833,0.2953508918917002,0.32748683108122484,0.2,0.3,58.895,13.082,678,0.03977485135138329
14678,0.1706395681923706,0.3402791363847412,0.524,0.1,0.3,35.39909649373187,23.844200705505724,706,0.042639568192370594
14679,0.1363251079494616,0.32534978410107684,0.5153497841010768,0.1,0.3,48.62005212715204,19.94529179584092,706,0.042162553974730795
14680,0.154,0.33190787618676426,0.5262526018988227,0.1,0.3,38.433,22.904,706,0.040781575237352846
14681,0.16985180667602895,0.27476546221598075,0.3235309244319614,0.2,0.2,10.591172688920096,16.587221680112346,679,0.041
14682,0.1919357131595315,0.28406428684046847,0.341,0.2,0.3,11.121598207247072,20.599,680,0.04198392828988288
14683,0.17644265527513484,0.27161066381878374,0.328,0.1,0.2,7.911962783429868,18.22197584621432,680,0.04061066381878371
14684,0.18443308686087245,0.2918345656956377,0.3335158040130536,0.2,0.3,49.76798131110808,14.345737710286516,677,0.04256691313912755
14685,0.19051773510798253,0.2962588675539913,0.41987056622300434,0.2,0.3,22.848241742855556,32.899,707,0.041
14686,0.16421151364690098,0.3395194044716931,0.5256921091752079,0.1,0.3,41.55539910655809,22.589500645180575,706,0.041788486353099015
14687,0.18851411862613135,0.2803687704095023,0.3251843852047512,0.2,0.2,10.582793190048454,16.60153073086746,679,0.041
14688,0.18287717126835104,0.2799508685073404,0.32463391233822697,0.1,0.1,7.8392726217428015,19.798341521915443,678,0.04134152191544327
14689,0.17755239136043044,0.2814323476466226,0.3357314348162583,0.2,0.3,58.71129704293987,13.11544760863957,678,0.03808952172791391
14690,0.17794016278154398,0.27940292690637597,0.326,0.1,0.2,8.0527154484396,18.03459772263909,679,0.041
14691,0.186,0.2273362655415127,0.3053274689169746,0.2,0.3,22.28876290183161,22.36813634768034,706,0.037668132770756355
14692,0.18440788317133716,0.286,0.339,0.2,0.3,11.213098539641715,20.599,679,0.04059211682866282
14693,0.16935706669493905,0.26809816668433695,0.3227410999893979,0.1,0.1,7.783522649878075,19.7740674164988,679,0.04079018333156631
14694,0.19024681056055076,0.27989617267266087,0.3254025515515594,0.2,0.2,9.435086656407133,17.370494503753584,681,0.0397012757757797
14695,0.17225935227010614,0.2745597121200472,0.32372014393997645,0.1,0.1,9.06745719317046,19.599,680,0.04155971212004717
14696,0.18782537863331267,0.28234924273337464,0.343738067949969,0.2,0.3,11.294428407699813,20.436541301635174,679,0.04282537863331266
14697,0.18484339234325772,0.2254377384378282,0.304,0.2,0.3,22.69854005755513,22.313369754367777,707,0.037156607656742266
14698,0.18705339372451782,0.2849466062754822,0.339,0.2,0.3,11.116344794539947,20.599,679,0.04041990941322327
14699,0.18387883665880186,0.30306058167059907,0.3278788366588019,0.2,0.3,46.32902442847571,14.763787561717788,678,0.04073485458235024
14700,0.17788790530291182,0.2819482639859593,0.326,0.1,0.2,7.772672108972955,18.303034490676026,680,0.041
14701,0.18625487742826102,0.2947516258094203,0.42212093547644913,0.2,0.3,25.120487742826104,32.550560405877164,710,0.042248374190579654
14702,0.18129972045239076,0.2867146850680132,0.3279711889591921,0.1,0.1,8.809657062986396,19.46604923565334,680,0.041
14703,0.17998026791099755,0.282,0.3220098660445012,0.2,0.2,9.675274845729161,17.314394641780048,681,0.041
14704,0.14967726884035062,0.3257290924638598,0.5262709075361403,0.1,0.3,42.804560727960336,22.19175733725018,706,0.03883863442017531
14705,0.1737926623723517,0.27779266237235173,0.33189633118617584,0.1,0.2,8.089377987117055,18.005575227232256,680,0.041
14706,0.18510293374047068,0.2937941325190586,0.42617653007623446,0.2,0.3,22.695334093442174,32.899,708,0.041
14707,0.15433428766065743,0.3260668575321315,0.5278662849357371,0.1,0.3,42.54071631899724,22.187459413779006,707,0.04003342876606574
14708,0.1524187769706286,0.3327906115146857,0.5216125179804191,0.1,0.3,46.21,20.885,707,0.04219374100979046
14709,0.15312488460035995,0.33102086538878894,0.5215833076889689,0.1,0.3,42.63047836528028,22.169583923153716,707,0.041
14710,0.18961476840837596,0.29587158946945863,0.4193210263263534,0.2,0.3,25.456476840837595,32.33384743765975,710,0.04112841053054135
14711,0.18304617151660946,0.284,0.33952308575830475,0.2,0.3,10.56693862940779,20.330246630948455,679,0.040476914241695264
14712,0.168,0.3389749052877484,0.5239665403836645,0.1,0.3,37.106516411411036,23.417304925037087,706,0.03604182452041943
14713,0.1876173718347723,0.2822469487339089,0.3413704231008634,0.2,0.3,11.412850691781005,20.59727135886264,679,0.039382628165227695
14714,0.17485366595758647,0.282,0.325430889361609,0.2,0.2,9.695441706382452,17.308281851063985,680,0.041
14715,0.176,0.282,0.324,0.2,0.2,9.529,17.394,681,0.041
14716,0.16979648957265264,0.2766105312820421,0.326,0.1,0.2,7.996,18.076,679,0.041
14717,0.18613225655093962,0.22413225655093963,0.30386774344906037,0.2,0.3,21.683359902185465,22.305628979282886,707,0.03806612827546981
14718,0.1752985512971364,0.2783507243514318,0.3256492756485682,0.1,0.1,7.9437391347285224,19.883132610627836,679,0.0428246378242841
14719,0.19389000121464478,0.294,0.41741750091098356,0.2,0.3,24.854800024292896,32.76792250637689,711,0.04194500060732239
14720,0.14359646966672127,0.32840353033327874,0.5223858786668851,0.1,0.3,42.64007552265312,22.247664618338522,706,0.037614121333114835
14721,0.18187203376633068,0.2881137477632616,0.33201421847040774,0.2,0.3,58.755,13.061838889754055,678,0.041957344588776896
14722,0.17015866033666088,0.26911899525249566,0.3250396650841652,0.1,0.1,7.844784928787435,19.796599162710415,679,0.041
14723,0.182,0.284,0.339,0.2,0.3,10.643542265113007,20.30641037167009,679,0.04080345722336371
14724,0.1848225352474806,0.28641126762374025,0.34638309856438954,0.2,0.3,11.339907042425533,20.511870422969768,678,0.041
14725,0.184,0.22200223748751796,0.301997762512482,0.2,0.3,21.98084561336126,22.381909381755523,706,0.03699888125624102
14726,0.16936785656514008,0.33963214343486,0.524,0.1,0.3,33.96989290913739,23.778187530330147,706,0.038735713130280125
14727,0.1944785857286895,0.286,0.32689699097592745,0.1,0.1,8.827836810494476,19.401,680,0.04044849548796371
14728,0.1891848004303645,0.29559240021518224,0.42338860032277337,0.2,0.3,22.91717277245667,32.899,708,0.04418480043036451
14729,0.18255122995072107,0.28163780748768025,0.32726767379311905,0.1,0.2,8.096,18.003,679,0.041
14730,0.1701102584641533,0.3391102584641533,0.5277794830716934,0.1,0.3,36.58878230801916,23.5677550491301,705,0.0421102584641533
14731,0.186,0.28641179509387144,0.3338970512265321,0.2,0.3,58.92279616883633,13.06018986219006,677,0.038205897546935735
14732,0.1850680684016083,0.22271204560107222,0.304,0.2,0.3,22.411277618838064,22.37977476877105,707,0.03628795439892779
14733,0.186,0.2863192943428993,0.341,0.2,0.3,11.290292832201626,20.596764939599705,678,0.040840352828550315
14734,0.16670160743607043,0.276972347106326,0.325513826446837,0.1,0.2,7.62,18.307,680,0.04148617355316298
14735,0.17,0.2783486059019768,0.3283486059019768,0.1,0.2,7.996,18.076,679,0.041
14736,0.19212448988472283,0.2920622449423614,0.4209377550576386,0.2,0.3,24.985167855122555,32.796439795518744,711,0.04203112247118071
14737,0.1693103665501553,0.27131036655015534,0.328,0.1,0.1,8.120068585372282,19.898344816724922,679,0.04134481672492235
14738,0.1527049586214175,0.30618903586143814,0.4098736365493222,0.2,0.3,51.47088339884235,17.946377477092263,286,0.00871644620784278
14739,0.18961207033483354,0.298,0.432,0.2,0.3,24.906,32.891,709,0.04038792966516647
14740,0.17006685768403965,0.341,0.524,0.1,0.3,35.185,23.877,705,0.04206685768403962
14741,0.17076013526868175,0.27415990982087884,0.3223198196417577,0.2,0.2,10.594200450895606,16.59812162322418,679,0.041
14742,0.17,0.33764087044839725,0.524,0.1,0.3,33.89533131582916,23.772635634215924,706,0.04045304318386759
14743,0.18222967027435769,0.2868197801829051,0.33088516486282116,0.2,0.3,58.727853296417514,13.094015934222654,677,0.03870494504572628
14744,0.17873883038076308,0.2751592202538421,0.32757961012692105,0.1,0.1,7.966388303807631,19.893324736713435,679,0.04378980506346051
14745,0.16890786511927786,0.339,0.528,0.1,0.3,36.71151686009027,23.529952807092197,705,0.041453932559638924
14746,0.19035988585170774,0.296,0.4282133713827641,0.2,0.3,24.808066856913822,32.86803342845691,711,0.04178662861723591
14747,0.19386434121889976,0.294,0.42255943130183377,0.2,0.3,24.862829459502393,32.79964470155064,711,0.043
14748,0.1526662678896079,0.33100011963311765,0.5173334928441569,0.1,0.3,42.727657893571376,22.09400669945459,707,0.04233325357792158
14749,0.19139105208058343,0.2836955260402917,0.3397611848992707,0.2,0.3,11.329910520805834,20.489668804631812,679,0.041304473959708286
14750,0.1840417926082806,0.284,0.344,0.2,0.3,10.91134726420276,20.469890568110408,679,0.0406736321013801
14751,0.18615188767364518,0.2858481123263548,0.339,0.2,0.3,11.144291482116998,20.599,679,0.041772168489532226
14752,0.1842420888254825,0.224484177650965,0.30048417765096497,0.2,0.3,21.9087271161185,22.31286235244864,706,0.036242088825482494
14753,0.18804226165398272,0.2824169046615931,0.341,0.2,0.3,10.73968247577473,20.363118794577368,680,0.04041690466159309
14754,0.18082729775703657,0.22930919102814631,0.3073091910281463,0.2,0.3,22.2625960401925,22.382111393647364,707,0.036
14755,0.1766201480711579,0.2791834567259649,0.322,0.2,0.2,9.585588960903474,17.33963054379372,681,0.041
14756,0.1683483524658549,0.3401291188353628,0.5233032950682902,0.1,0.3,34.81909616815246,23.727642910280565,704,0.04160659013658044
14757,0.16483277797508972,0.3353160557725987,0.528,0.1,0.3,38.31602665719569,22.921814389697868,707,0.03910033321494617
14758,0.17433825325987742,0.28033825325987743,0.32616912662993874,0.1,0.1,8.8930496615473,19.599,680,0.043
14759,0.17137414257789127,0.2694965703115651,0.32362585742210875,0.1,0.1,7.809145915027727,19.76485699413572,678,0.039561213866836906
14760,0.18916299828513247,0.283441998856755,0.341,0.2,0.3,10.834390845090299,20.383914934263412,680,0.039279000571622515
14761,0.15321683102626227,0.3274466046709953,0.5230809054210679,0.1,0.3,42.782252409171434,22.117080905421066,707,0.042
14762,0.18311994177331942,0.28488005822668055,0.3423200873400209,0.2,0.3,11.01803901014643,20.44588296956071,679,0.041
14763,0.18771735526785788,0.29571735526785786,0.4235760329017868,0.2,0.3,23.10726115785714,32.899,708,0.04271735526785787
14764,0.1708171011660093,0.3415486965019722,0.524,0.1,0.3,35.185,23.877,706,0.042634202332018534
14765,0.18446812260870543,0.284,0.33723406130435274,0.2,0.3,11.207110214521627,20.599,680,0.04124681226087055
14766,0.171290462340414,0.27410251612014613,0.32406834408009744,0.1,0.1,9.060991924818563,19.599,680,0.041
14767,0.17,0.33674974237700583,0.5251995878032093,0.1,0.3,33.882846960048674,23.791155100935285,706,0.040850051524598835
14768,0.186203892004734,0.224,0.3049490269988165,0.2,0.3,22.57339950045204,22.30152548650059,704,0.037525486500591745
14769,0.17361487609418164,0.2912019655656217,0.3469722133772585,0.2,0.3,57.36370513023404,13.979963268902647,626,0.034178244426142305
14770,0.18517423320427698,0.22634846640855397,0.30234846640855395,0.2,0.3,22.1618043149612,22.358537427009573,706,0.03717423320427698
14771,0.16249834027221133,0.33650165972778867,0.5279973444355381,0.1,0.3,41.418809463249865,22.583509626421172,706,0.04200066389111547
14772,0.1676243613777615,0.34221827103332114,0.5256243613777615,0.1,0.3,37.69861414342194,23.06876619988771,707,0.04240609034444037
14773,0.1752902776537695,0.28,0.3319354164806543,0.1,0.2,8.089612498883925,18.005484028211807,680,0.041
14774,0.1841667516662479,0.284,0.340083375833124,0.2,0.3,10.535419429153057,20.360043982905257,679,0.039
14775,0.1699061605101354,0.3434838828057446,0.5281876789797293,0.1,0.3,37.7297098905034,23.232460606422322,707,0.04281232102027077
14776,0.18857171124650168,0.29057171124650166,0.41228536094187285,0.2,0.3,26.141870428585577,32.0427106816071,708,0.041
14777,0.18061032913725403,0.226,0.304,0.2,0.3,21.985577468529407,22.375591544058835,707,0.03708450629411895
14778,0.18662612908798856,0.2873738709120114,0.3393130645439943,0.2,0.3,11.088815158336606,20.570354594224522,680,0.039
14779,0.17152923473655785,0.34017691315860543,0.524,0.1,0.3,35.07336586423128,23.76383662949472,706,0.03641229579032649
14780,0.1839917796547758,0.28801644069044835,0.33598766948216374,0.2,0.3,59.2017422871807,12.902361695189864,678,0.04099177965477581
14781,0.19194823552183965,0.29735058815938675,0.43102588223908017,0.2,0.3,24.875477643491177,32.88418117567356,708,0.04
14782,0.1758552784614064,0.28686310892349953,0.33471316707684384,0.2,0.3,58.7275893267705,13.117144721538594,678,0.03842894430771872
14783,0.1857292062601658,0.2854916825040663,0.339,0.2,0.3,10.636059172715516,20.305729206260164,679,0.042491682504066326
14784,0.18864625721491837,0.2906462572149184,0.4145079335014762,0.2,0.3,25.97465447482689,32.13832181937217,707,0.04132312860745919
14785,0.17,0.27563904541560946,0.33,0.1,0.2,8.055599712653338,18.028029499571705,680,0.041
14786,0.18641706816248169,0.2812146298535557,0.32693658441190127,0.1,0.1,8.517070495842589,19.49050496461996,677,0.04046829220595064
14787,0.16144535489734785,0.33863866127566306,0.5235182150342174,0.1,0.3,41.17813091047368,22.597638661275663,705,0.042879553758554345
14788,0.18594154979712765,0.286,0.3277956263371445,0.1,0.1,8.846708153080034,19.401,680,0.04089781316857223
14789,0.17679637751604133,0.2827963775160413,0.32679637751604135,0.1,0.1,8.891176453854268,19.599,680,0.04179637751604132
14790,0.18402211270687713,0.2899115491724915,0.33002211270687715,0.2,0.3,58.45918302981792,13.101807113801016,678,0.03803316906031568
14791,0.1810879435440564,0.284,0.3423680846839154,0.2,0.3,10.927407096704902,20.419807802404197,679,0.0405439717720282
14792,0.17973593528593135,0.2868679676429656,0.3316980485355515,0.2,0.3,58.84490528312405,13.082981627894105,678,0.04071699191074142
14793,0.18326998464177172,0.28357667178607604,0.341,0.2,0.3,10.935226748577218,20.421518351251265,679,0.04142332821392391
14794,0.14819611661619164,0.32425769762625833,0.5125153952525167,0.1,0.3,48.34078917954487,19.994392233232386,706,0.0446134535606125
14795,0.1824862371357516,0.2828972474271503,0.3268972474271503,0.1,0.2,7.801366046528085,18.289541288592744,680,0.04077568814321242
14796,0.1811871551203549,0.2829376149598817,0.3290623850401183,0.1,0.1,8.899,19.599,680,0.043
14797,0.1833209237001419,0.22533953814992905,0.304,0.2,0.3,21.899242338964605,22.341186144497872,707,0.035990692775106435
14798,0.18450162006117718,0.22233441337411813,0.304,0.2,0.3,22.397871674781193,22.38997083889881,707,0.03666558662588187
14799,0.1669930490907478,0.27,0.3264965245453739,0.1,0.2,7.978,18.135,679,0.03975173772731305
14800,0.1364704734683033,0.32505905306339344,0.5150590530633934,0.1,0.3,48.6397491549551,19.93424401640895,706,0.04223523673415165
14801,0.17162879012635962,0.33974241974728075,0.524,0.1,0.3,35.09319664155149,23.783939061298774,706,0.037969678989123026
14802,0.18857685392789306,0.22456735955408022,0.30542314607210697,0.2,0.3,22.526896208325493,22.301,704,0.038855786518026736
14803,0.18763750493441686,0.293454165021861,0.419,0.2,0.3,22.599245716552137,32.89326873272954,710,0.041727082510930526
14804,0.18289443826243765,0.288,0.3306633370425374,0.2,0.3,58.729482180184576,13.089663337042538,676,0.039221112347512466
14805,0.182,0.224,0.3013511884552066,0.2,0.3,22.623425848871577,22.310458319186445,707,0.037324405772396714
14806,0.15,0.32981421045049303,0.516,0.1,0.3,46.33499897511957,20.77758499207652,706,0.041
14807,0.17331930329981526,0.3434894774748614,0.5273193032998152,0.1,0.3,35.67791654002257,23.801485849929204,705,0.04117017417504618
14808,0.18888066849953067,0.22711933150046937,0.3062386630009387,0.2,0.3,23.380633750557802,22.301,706,0.03655966575023467
14809,0.15839524336777813,0.29842688703450954,0.3827075481380382,0.2,0.3,53.87177899663356,16.290559710863043,501,0.018806308568921976
