,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time
15204,0.1986374712340296,0.28663747123402955,0.3306374712340296,0.1,0.2,7.896,18.243,680,0.0398406321914926
15205,0.1457586571998637,0.328,0.5172118122286103,0.1,0.3,47.11563692700375,20.52256213965504,706,0.040697046942847405
15206,0.18290052558295694,0.224,0.3041989488340861,0.2,0.3,22.557487053598464,22.328738174383467,706,0.03745026279147847
15207,0.18817918137569362,0.2849552046560766,0.3400447953439234,0.2,0.3,11.409516601479055,20.599,680,0.0424776023280383
15208,0.18251936114321007,0.28155808342963023,0.328,0.1,0.1,8.876911179993824,19.547583246822203,680,0.041
15209,0.1738807246435036,0.2781294525005028,0.32912436392849964,0.1,0.1,8.862805821249246,19.51231202892146,680,0.041
15210,0.18645822515042013,0.2830835496991597,0.3417088742478993,0.2,0.3,10.858387657400845,20.543197190493274,679,0.041
15211,0.17023415166486366,0.28125528277837875,0.32748943444324247,0.1,0.2,8.02653340608647,18.0514243316865,680,0.041
15212,0.17,0.3422909470999576,0.528,0.1,0.3,37.92642613470464,23.071234078595793,707,0.03901220989990113
15213,0.17963204977852187,0.28345598340715933,0.32854401659284066,0.1,0.1,8.899,19.599,680,0.043
15214,0.16547202775059225,0.33116783349644663,0.5301118889976311,0.1,0.3,41.706,22.569,705,0.04147202775059223
15215,0.1870112963570383,0.2920677781422298,0.4130903708563064,0.2,0.3,24.896174821131982,32.69716352477494,711,0.0429774072859234
15216,0.17740776802929317,0.28459223197070677,0.32948057992676705,0.2,0.3,58.66495153007982,13.13247084313585,677,0.039
15217,0.18872734022527338,0.2262424467417578,0.3071212233708789,0.2,0.3,23.208925395515088,22.301,706,0.037
15218,0.1895896976670184,0.284,0.341,0.2,0.3,10.93713124176841,20.41528197091728,680,0.039
15219,0.17,0.3405499491149067,0.5301997964596268,0.1,0.3,33.92849949114907,23.715550966816775,706,0.04
15220,0.1802797608580984,0.286,0.339699402145246,0.2,0.3,10.999,20.503,679,0.041
15221,0.1830581531413553,0.2836472822862149,0.3393527177137851,0.2,0.3,10.487926651396032,20.320223115401287,679,0.03970543542757019
15222,0.18599019250615323,0.2940784599507742,0.33194115503691934,0.2,0.3,47.12187975946724,14.63612786179238,678,0.04
15223,0.16841551009808742,0.3430493060588524,0.528,0.1,0.3,37.86322400830994,23.133254686669943,707,0.042049306058852445
15224,0.17055603657641227,0.3423318902707632,0.524,0.1,0.3,35.185,23.877,706,0.0421120731528245
15225,0.192,0.286,0.328,0.1,0.1,8.799749688128076,19.400010774647676,677,0.041
15226,0.18207028251549678,0.22592971748450322,0.3039297174845032,0.2,0.3,21.987109261789655,22.358891524535096,707,0.035
15227,0.194,0.292,0.41223295354745837,0.2,0.3,26.13719316385425,32.04321875548898,709,0.041924715160593776
15228,0.18548910336941113,0.2828369655435296,0.341,0.2,0.3,10.923391448696474,20.418929379402353,679,0.04216303445647038
15229,0.17996718163708225,0.28796718163708224,0.33165572721236075,0.2,0.3,58.75434427278764,13.082295685289257,677,0.04134427278763925
15230,0.18539291110182968,0.286,0.33933898893993675,0.2,0.3,11.480862754590287,20.56955618843874,679,0.03960708889817032
15231,0.18026871023076269,0.226,0.304,0.2,0.3,22.07996755380801,22.313389531345976,707,0.03586564488461865
15232,0.16897424651438228,0.27432474883812746,0.32567525116187257,0.1,0.1,8.982473150029609,19.599,680,0.04224356162859557
15233,0.18411048361687574,0.23188951638312427,0.308,0.2,0.3,22.940913166876474,22.301,705,0.03764825273052071
15234,0.1819803348526945,0.224,0.303960669705389,0.2,0.3,23.092367792773643,22.301,707,0.037970502279041744
15235,0.178,0.2845314003541231,0.33710144973440764,0.2,0.3,58.570734331497064,13.097695650796778,678,0.039632850088530784
15236,0.1917666998802683,0.2879809144225505,0.33297137163382584,0.2,0.2,10.737328728006979,16.50798091442255,679,0.041
15237,0.17954836153144593,0.28683872885141554,0.3303870903828615,0.2,0.3,58.565,13.174,678,0.038580635574292234
15238,0.1810108597784792,0.2702472850553802,0.326,0.1,0.1,7.80299332518594,19.762192986162987,679,0.041
15239,0.18543146431381474,0.28914719647072207,0.33413707137237053,0.2,0.3,53.07433383517004,13.844468049791919,678,0.039715732156907366
15240,0.18437610221200765,0.2832079659293308,0.341,0.2,0.3,10.929327454869293,20.420227880752655,679,0.04179203407066921
15241,0.15016375872024273,0.3281637587202427,0.5203275174404854,0.1,0.3,42.09219865407733,22.299,707,0.04108187936012137
15242,0.19273328707326687,0.22431667823168328,0.3063166782316833,0.2,0.3,21.76475225517824,22.301791695579208,706,0.037
15243,0.16038504568923562,0.33784486293229316,0.5232299086215287,0.1,0.3,41.048445085435866,22.598192522844617,706,0.04165234008767531
15244,0.18105005190626663,0.28142492214060005,0.33528753892970004,0.2,0.3,56.6099109074486,13.303588888492634,678,0.04023748702343334
15245,0.1801528842481864,0.22661153699274564,0.3046115369927456,0.2,0.3,22.124341270878215,22.32006535083315,707,0.036
15246,0.14768227523250915,0.3255451498449939,0.524,0.1,0.3,42.805,22.118,707,0.04122742507750306
15247,0.16382899329352357,0.3379553825631613,0.5261263892696377,0.1,0.3,38.22304112712905,22.915988885842896,707,0.04023420134129529
15248,0.1866208822573292,0.292,0.419,0.2,0.3,23.172027356478818,32.899,708,0.041
15249,0.1819007984541993,0.2826997338486002,0.3293002661513998,0.1,0.1,8.899,19.599,680,0.043
15250,0.1647721486863817,0.2679405040804672,0.3274455702627237,0.2,0.2,10.575187970989338,16.60186139256568,679,0.041
15251,0.1534505221149069,0.328,0.5165494778850931,0.1,0.3,42.2682513668028,22.24379164616149,707,0.04186263052872673
15252,0.16837727682320847,0.27,0.32894319205802114,0.1,0.1,8.28051740205948,19.842408476518735,679,0.041622723176791554
15253,0.17757072565942872,0.282,0.328,0.2,0.2,9.692815025198417,17.309054404353407,680,0.04150544043534067
15254,0.18263556839268882,0.28374577264292444,0.3366355683926889,0.2,0.3,11.159240247591491,20.561120123795746,680,0.040872886321462236
15255,0.16997022420665536,0.280234670068552,0.32711733503427604,0.2,0.2,9.653068109710803,17.318416861106822,680,0.04114711082762067
15256,0.18372107755860043,0.28468843102344016,0.339,0.2,0.3,10.59348684424233,20.3037210775586,679,0.041688431023440164
15257,0.1588088981477569,0.3334330977361473,0.528,0.1,0.3,38.4178543858206,22.901687900205804,707,0.041375800411609584
15258,0.17086976436132859,0.339,0.524,0.1,0.3,34.83838317413582,23.766297776076158,706,0.03895582473534996
15259,0.16740462624677424,0.3353814950129031,0.529618504987097,0.1,0.3,37.57969929395967,23.02684981732581,707,0.039893060629838654
15260,0.174,0.34191425921211055,0.528,0.1,0.3,35.37603487977976,23.75221099923619,704,0.041
15261,0.18520104995977008,0.226,0.30559965001341,0.2,0.3,23.405494846365897,22.301,706,0.03520017499329501
15262,0.19610183785455693,0.28141402316363473,0.324,0.2,0.2,9.319649420909132,17.40217195367273,681,0.039292988418182635
15263,0.17797315225112859,0.27664876816741907,0.32267561591629046,0.1,0.1,9.089852337381208,19.599,680,0.0439865761255643
15264,0.14770940668393037,0.33,0.5165811866321393,0.1,0.3,46.674103914687095,20.640554844197958,707,0.03943588997410444
15265,0.16761973208860304,0.3345210716455879,0.5304789283544121,0.1,0.3,37.5657174142408,23.038465532784564,707,0.039570401867095456
15266,0.19586716649688304,0.2832946668607051,0.3259420002910577,0.2,0.2,10.756659499199591,16.503294666860704,679,0.041
15267,0.18978516318122898,0.2971074184093855,0.42055370920469276,0.2,0.3,24.976239169439328,32.79453709204693,711,0.04144629079530725
15268,0.18700648892851368,0.2829935110714863,0.3447451333036147,0.2,0.3,11.305935110714863,20.441118599197598,679,0.042503244464256844
15269,0.17441204875021785,0.28,0.33061807312532676,0.1,0.2,8.08170843875196,18.00855782937424,680,0.041
15270,0.18321336599507196,0.28521336599507197,0.336910024496304,0.2,0.3,11.200722410639216,20.599,680,0.04039331700246402
15271,0.15285334872316247,0.3311466512768375,0.5171466512768376,0.1,0.3,46.05306582022607,20.962753752706178,707,0.04157332563841876
15272,0.18994579229926975,0.29470280513382013,0.41640561026764034,0.2,0.3,25.80282600704377,32.15811220535281,709,0.04167570128345505
15273,0.18902008397678668,0.2879598320464266,0.34246987403482,0.2,0.3,11.14053012596518,20.599,678,0.04051004198839334
15274,0.1683110902312812,0.2760888829232232,0.3259555585383884,0.2,0.2,10.585222207308059,16.56579994630901,679,0.041
15275,0.1833656361327438,0.2892687277345124,0.33504845419911566,0.2,0.3,59.1059423283098,12.929912010159272,678,0.040365636132743785
15276,0.201403213792605,0.289403213792605,0.333403213792605,0.1,0.2,7.896,18.243,680,0.03914919655184875
15277,0.186,0.29565819541403904,0.33158545114649024,0.2,0.3,46.97851876617595,14.65883655907681,678,0.04020727442675488
15278,0.15288941268680273,0.32822117462639455,0.524,0.1,0.3,42.072,22.299,707,0.042
15279,0.1891127621047727,0.2847218094738068,0.3450827142107102,0.2,0.3,11.348142809998835,20.55504490683702,679,0.037165428421420475
15280,0.18976518597389094,0.284,0.344,0.2,0.3,10.940238894804182,20.42728535597649,679,0.041
15281,0.18913126356521587,0.2957104211884053,0.4197239470289868,0.2,0.3,25.408126356521585,32.36503350004357,710,0.041289578811594715
15282,0.1611055924797267,0.33087454044728937,0.5217689479675627,0.1,0.3,38.437100431093484,22.950848416259497,707,0.04077888150405467
15283,0.18766835233188167,0.28366835233188165,0.339,0.2,0.3,11.087497471502177,20.599,679,0.039497471502177486
15284,0.1906305017211518,0.2926305017211518,0.40971187284856025,0.2,0.3,26.238633580894135,32.01646110305531,708,0.041
15285,0.1742400470395185,0.2807039811841926,0.33124004703951854,0.1351990592096299,0.2,9.501340970655008,17.421937712238474,680,0.041
15286,0.18426821741262117,0.29346356517475763,0.33320697835679525,0.2,0.3,49.08917968620882,14.424740327099506,677,0.04246356517475767
15287,0.18625259469050726,0.2925051893810145,0.41963148672626815,0.2,0.3,23.183633238927175,32.899,708,0.04125259469050726
15288,0.17062915981069046,0.33962915981069053,0.5246854200946548,0.1,0.3,36.87400753676782,23.48146295313057,705,0.043657289952672616
15289,0.17,0.2786570167691652,0.3286570167691652,0.1,0.2,7.996,18.076,679,0.041
15290,0.17204866702500698,0.27980533189997203,0.324048667025007,0.1,0.1,7.919,19.872,679,0.0420243335125035
15291,0.17138860711810958,0.3402227857637809,0.524,0.1,0.3,35.128263360756,23.819486146519782,706,0.03989114305512341
15292,0.18540243646265386,0.28286585451244867,0.341,0.2,0.3,10.92385367219918,20.41903049079357,679,0.04213414548755129
15293,0.17302661559361393,0.2790266155936139,0.3271893537625544,0.1,0.1,8.881837261831059,19.599,680,0.041
15294,0.1875645813712543,0.22532656397155926,0.3064354186287457,0.2,0.3,22.62622545294567,22.301,704,0.03910885465718642
15295,0.17158660297814807,0.339206698510926,0.524,0.1,0.3,34.941231604332025,23.74150525991102,706,0.03510334925546298
15296,0.182,0.22374353410279701,0.3028717670513985,0.2,0.3,22.02589817313794,22.34746120461678,707,0.0361282329486015
15297,0.17655967993313318,0.28711935986626635,0.33516048010030025,0.2,0.3,58.872,13.023,678,0.03972016003343341
15298,0.136,0.32910274375400805,0.516,0.1,0.3,47.98027319923045,20.169351286195017,705,0.042
15299,0.16992430360046876,0.3438864554007031,0.524,0.1,0.3,35.14366976585594,23.87597809860633,706,0.040810759001171884
15300,0.16864636705309852,0.33938408236725376,0.524,0.1,0.3,34.022222807685715,23.835779924831833,706,0.03761591763274627
15301,0.18336326341300874,0.2882421756086725,0.34012108780433625,0.2,0.3,47.94362829976676,14.550506153685355,678,0.03943945609783188
15302,0.179850701468192,0.27590046764546133,0.3279502338227307,0.1,0.1,7.97750701468192,19.898328156606865,679,0.04397511691136533
15303,0.19471828287563117,0.294,0.42113619520728135,0.2,0.3,24.89892257568655,32.802925386321554,711,0.043
15304,0.17991049726127245,0.2886992896267536,0.3267804262239478,0.1,0.1,8.809260142074649,19.426754065390277,680,0.041
15305,0.16918470076706701,0.268815299232933,0.325630598465866,0.1,0.1,8.122267736576328,19.898407649616466,679,0.0425923503835335
15306,0.16338757509403923,0.3335393071697255,0.5313857428929674,0.1,0.3,41.77003630340816,22.54727065483872,706,0.04061608930810458
15307,0.18544448285191678,0.224,0.3012777585740416,0.2,0.3,21.69280422089589,22.302625043208405,707,0.03536112071297919
15308,0.186,0.2894183086126066,0.3335816913873934,0.2,0.3,53.364406446220485,13.800768614823161,678,0.04009694856456556
15309,0.1868436491203979,0.2268436491203979,0.30568729824079577,0.2,0.3,22.797402455676593,22.3027345263194,706,0.03642182456019894
15310,0.15974965302671085,0.32749995917961305,0.524,0.1,0.3,42.73075202060916,22.115000081640773,707,0.041
15311,0.18,0.226,0.304,0.2,0.3,22.017461068292526,22.3572585608015,707,0.03734890949477633
15312,0.18093409513488704,0.28553295243255644,0.33946704756744356,0.2,0.3,11.00693980864654,20.47918057406038,679,0.041
15313,0.15063207135604428,0.32972641427120886,0.5183584856272532,0.1,0.3,43.00113679286439,22.164179242813624,707,0.04186320713560443
15314,0.17251996737489697,0.3432599836874485,0.5260266231665293,0.1,0.3,35.94649035874083,23.738638955996706,705,0.041
15315,0.18257436651682737,0.2805743665168274,0.34014187782772426,0.2,0.3,52.7868627712062,13.913022647114609,678,0.041
15316,0.18318349565022002,0.28518349565022,0.33777524347533006,0.2,0.3,11.524364686478798,20.599,680,0.04218349565022003
15317,0.19,0.2924358991400479,0.42508974785011977,0.2,0.3,24.902871798280096,32.89256410085995,711,0.04143589914004791
15318,0.15036759259630225,0.3326919103341175,0.524,0.1,0.3,42.434096881029916,22.327556920102182,706,0.03700540935731088
15319,0.19526551789456165,0.2944491384209212,0.421,0.2,0.3,24.992490087105022,32.79781637947364,711,0.0415918102631798
15320,0.18315293427111232,0.2828470657288877,0.3401529342711123,0.2,0.3,10.679141079795572,20.361187910742277,679,0.03984706572888768
15321,0.19127022926687962,0.22263511463343982,0.30327022926687963,0.2,0.3,21.764419841495208,22.301,706,0.037682442683280096
15322,0.17911617693236598,0.28911617693236596,0.334441911533817,0.2,0.3,58.884984070551525,13.005861026871987,678,0.039480637177939
15323,0.18841936130695086,0.296,0.424,0.2,0.3,23.054676643165898,32.899,709,0.04341936130695085
15324,0.19514870517377333,0.29442564741311333,0.41921282370655666,0.2,0.3,24.907854009034388,32.78112823706557,711,0.04278717629344333
15325,0.1536768350758932,0.3266463298482136,0.52,0.1,0.3,46.303759294435274,20.73976501450222,707,0.043
15326,0.182,0.222,0.302,0.2,0.3,22.049,22.337,707,0.037
15327,0.17381828436718613,0.34390914218359303,0.5278788562447908,0.1,0.3,35.74974378311697,23.783546838957015,704,0.041060571877604625
15328,0.15,0.329334222717118,0.516,0.1,0.3,46.51067448553483,20.72742627393883,706,0.041
15329,0.20467515524929078,0.28018926353581564,0.324,0.2,0.2,9.35026841160461,17.40462147292837,681,0.0399053682320922
15330,0.15625452655378813,0.32987273672310596,0.5274909468924238,0.1,0.3,38.546472840677275,22.906008793222163,707,0.04193636836155297
15331,0.18614602120474574,0.29256931919683615,0.41613125558259895,0.2,0.3,24.895,32.696,710,0.043
15332,0.136,0.3242360593945071,0.5182360593945071,0.1,0.3,48.886532300120926,19.786994885775602,706,0.043
15333,0.15084330106120644,0.33347009681638073,0.52,0.1,0.3,42.95531039191765,22.16962679575517,707,0.04142165053060322
15334,0.18042267520503857,0.2781878556466838,0.33,0.1,0.2,7.816576532407952,18.28206072176658,680,0.04065101202944302
15335,0.14106375953369638,0.3293758396891309,0.5126241603108691,0.1,0.3,47.81306023025641,20.240067175130473,706,0.042
15336,0.16711764660506437,0.2701176466050644,0.3252941177983119,0.1,0.1,9.003764699075965,19.599,680,0.041
15337,0.18392934632354443,0.2820706536764555,0.3409293463235445,0.2,0.3,10.690010848529623,20.39767927720659,679,0.03907065367645556
15338,0.194,0.29569380269476103,0.427,0.2,0.3,24.81766465014692,32.87168408517881,707,0.043923450673690266
15339,0.13769952346261005,0.33,0.5172019061495599,0.1,0.3,48.66862402871225,19.90031953803299,706,0.04384976173130502
15340,0.1884759565252016,0.224,0.3017379782626008,0.2,0.3,23.689268869814516,22.301,707,0.0388689891313004
15341,0.18393531240309294,0.2879568749353953,0.33003234379845353,0.2,0.3,58.73666578074931,13.089183281524571,677,0.03898921873384882
15342,0.18072067776281403,0.28290689258760465,0.3269068925876047,0.1,0.2,7.787830111960972,18.296198305592966,680,0.04077327685309883
15343,0.18255896160620647,0.22584276905011613,0.30592138452505807,0.2,0.3,22.34372954044872,22.398519653868735,707,0.036519653868735485
15344,0.18925213816940323,0.2977982894644774,0.4311931578579096,0.2,0.3,24.901511940584623,32.88192302590148,710,0.041
15345,0.1704661210937315,0.339932242187463,0.524,0.1,0.3,34.505906031226445,23.806527984372554,706,0.04139836328119445
15346,0.1810835662420225,0.284,0.34237465063696626,0.2,0.3,10.927337059872361,20.41979248184708,679,0.040541783121011254
15347,0.15792554436405226,0.3311776633092157,0.517570217745621,0.1,0.3,45.99,20.994,707,0.041
15348,0.17637790920714158,0.27875581841428315,0.326,0.1,0.2,7.774,18.303,680,0.041270348465476406
15349,0.15469561411241792,0.3313043858875821,0.5168695905917214,0.1,0.3,42.827305115399575,22.067348682470598,707,0.042565204704139305
15350,0.18218002890005208,0.22436005780010418,0.30636005780010417,0.2,0.3,23.05243878619781,22.301,704,0.03727004335007813
15351,0.17040082688391855,0.3398016537678371,0.524,0.1,0.3,34.884814268843186,23.827867804481322,706,0.04240082688391854
15352,0.1763951387529563,0.2715987846882391,0.328,0.1,0.2,7.912449827782198,18.221334373164908,680,0.040598784688239076
15353,0.18222592496069656,0.2805648124017414,0.3358305562794776,0.2,0.3,56.192779383949095,13.35379526443645,678,0.04
15354,0.17791598382234114,0.282,0.32304200808882944,0.2,0.2,9.599412405471037,17.355680323553177,681,0.041
15355,0.18026804589852463,0.226,0.304,0.2,0.3,22.079999773921557,22.31337126220943,707,0.035865977050737685
15356,0.14272048412168686,0.3263198789695783,0.5233602420608434,0.1,0.3,47.280672556629064,20.434164478125606,706,0.03747981845436742
15357,0.1661323707492144,0.3361985561238216,0.528,0.1,0.3,36.95853549143117,23.458114322296986,705,0.04146690731269641
15358,0.17674744297634526,0.2806105428836323,0.3304579071627242,0.1,0.2,8.080747442976344,18.008931549953644,680,0.04084736427909193
15359,0.174,0.27404499187973874,0.326,0.1,0.1,7.94967487819608,19.885803695188237,679,0.04197750406013065
15360,0.16975438138831495,0.27563157208247246,0.326,0.1,0.2,7.994894716247417,18.079622874522354,679,0.040938595347078735
15361,0.1858229110719222,0.2921250671369335,0.33834366607883315,0.2,0.3,47.98216634701872,14.550032609522903,678,0.039177088928077794
15362,0.14219503178465306,0.32686911402520225,0.5202172785063006,0.1,0.3,42.991892463220985,22.113056362744594,706,0.039
15363,0.18076231907956405,0.22447536184087186,0.3032376809204359,0.2,0.3,22.00691884870518,22.36484782070981,707,0.03761884046021796
15364,0.16745416238111083,0.27045416238111086,0.32518194587296306,0.1,0.1,9.008812435716662,19.599,680,0.041
15365,0.166,0.333,0.5291261862099456,0.1,0.3,42.1424555337072,22.437660457729272,707,0.03884463965745914
15366,0.14355022723411925,0.32677511361705963,0.5176331818439205,0.1,0.3,46.98054239190389,20.475694770784003,707,0.04059170453901988
15367,0.184,0.28778894900014235,0.34347237250035584,0.2,0.3,11.252723725003557,20.599,679,0.040105525499928824
15368,0.18714518170042782,0.284,0.34228222744935827,0.2,0.3,10.8707734587846,20.442176460079892,679,0.0404274091497861
15369,0.18393861211695484,0.2859386121169548,0.3389079181754323,0.2,0.3,11.70899066259546,20.599,680,0.04293861211695484
15370,0.19455920929432097,0.2880460531595767,0.3333947375461023,0.2,0.2,10.68210527582984,16.527911179370548,679,0.041
15371,0.14515340316154446,0.328,0.5102933841174869,0.1,0.3,42.9595723938265,22.152549857169568,707,0.041
15372,0.1872143709216619,0.286,0.33978562907833815,0.2,0.3,11.26585629078338,20.599,679,0.0385712581566762
15373,0.17919890827780516,0.29280655033316905,0.32939508725012323,0.2,0.3,58.895,13.082,678,0.04019890827780516
15374,0.18065834757328347,0.2768535775314072,0.32590238502093816,0.1,0.1,9.037086243409755,19.599,680,0.041524403744765466
15375,0.16977135817826466,0.3383712349902278,0.5204572836434708,0.1,0.3,41.706,22.569,704,0.042
15376,0.168,0.339,0.5251587698868493,0.1,0.3,37.028147953090276,23.438885705265275,705,0.03744846235856157
15377,0.17943087401577767,0.2907154370078888,0.333,0.2,0.3,58.88094296259861,13.011195289369834,678,0.039
15378,0.18826845408355306,0.2947561513611843,0.4221342270417765,0.2,0.3,23.014261836657877,32.899,712,0.04424384863881565
15379,0.18202633390322107,0.2777330956451579,0.326,0.1,0.1,7.845575092225832,19.798426690435484,679,0.041
15380,0.17826625845964056,0.2856006123105391,0.336,0.2,0.3,58.35141859486247,13.116176732199513,678,0.04
15381,0.1828648722200529,0.29243243611002645,0.41664865416503966,0.2,0.3,22.815918501511995,32.899,711,0.04278378194498677
15382,0.19128039575399877,0.2266401978769994,0.3052803957539988,0.2,0.3,23.666146573210163,22.301,706,0.03632009893849969
15383,0.18391548354508444,0.284,0.3371971772156778,0.2,0.3,11.157183480980944,20.555183313906195,680,0.04052112911372889
15384,0.20143815346106592,0.2806516923627049,0.324,0.2,0.2,9.33870769093238,17.40369661527459,681,0.03967415381864756
15385,0.182,0.284,0.339,0.2,0.3,10.568293116950686,20.30413009445305,679,0.0400433648176837
15386,0.17,0.27851406634809717,0.3297028132696194,0.1,0.2,7.993325319426575,18.084767008546226,680,0.04070281326961943
15387,0.186,0.28625576199459096,0.341,0.2,0.3,11.287846836791752,20.597209666037863,678,0.04087211900270451
15388,0.1846691767046012,0.282,0.3272882195454397,0.2,0.2,10.734872188750122,16.50857643909088,679,0.039355890227280164
15389,0.16817905315013912,0.341,0.5261790531501391,0.1,0.3,37.88727102515131,22.946641893699724,707,0.038731420274791345
15390,0.17169734036412618,0.274,0.32476755321195794,0.1,0.1,9.031157445826018,19.599,680,0.042
15391,0.18687804863057306,0.28208130091295125,0.341,0.2,0.3,11.033,20.401,679,0.041
15392,0.16892990345209066,0.3395350482739547,0.5269299034520907,0.1,0.3,36.5265781312071,23.600357558519597,704,0.04146495172604532
15393,0.17705534784973118,0.29094465215026877,0.3344169782254032,0.2,0.3,59.01039154001438,12.96726552313414,678,0.03994465215026881
15394,0.14208708426783329,0.32552177106695834,0.5220870842678333,0.1,0.3,47.37051442566655,20.37474388897679,707,0.03843468679912503
15395,0.1685922416730489,0.34040775832695114,0.524,0.1,0.3,34.039698249425605,23.818907312164935,706,0.03718448334609777
15396,0.16973484223947455,0.2728754153239774,0.32284343850701697,0.2,0.2,10.591766819056435,16.601140573084503,679,0.041
15397,0.192,0.286,0.328,0.1,0.1,8.790429134060965,19.397174084279424,677,0.041
15398,0.1897806280428464,0.2973418841285392,0.4302450243427712,0.2,0.3,24.914994250243296,32.88068951801378,709,0.0402193719571536
15399,0.18668747133211158,0.2821785878102219,0.34091070609488905,0.2,0.3,11.031482003613114,20.40555398916066,679,0.041
15400,0.16046429674019916,0.33545636268246565,0.528,0.1,0.3,38.34115425103744,22.901503967028866,707,0.04100793405773352
15401,0.19,0.298,0.432,0.2,0.3,24.906,32.891,709,0.04
15402,0.19,0.29252149507892755,0.42530373769731883,0.2,0.3,24.903042990157857,32.89247850492107,711,0.041521495078927544
15403,0.14184843662287802,0.32653789084428053,0.522924218311439,0.1,0.3,47.294080286923254,20.426098038761623,706,0.03780683626642074
15404,0.18522543101882583,0.22812203065829964,0.30518304598744944,0.2,0.3,22.298469492335425,22.398469492335426,707,0.035530507664574905
15405,0.17383223835954825,0.2753289534381931,0.32717433148316216,0.1,0.1,7.974638197348255,19.899,679,0.04133552328090348
15406,0.18657249030468614,0.2927137548476569,0.4188550193906277,0.2,0.3,24.954810399583952,32.76095538019332,710,0.042356877423828466
15407,0.182,0.224,0.306,0.2,0.3,23.07671751035975,22.301,705,0.037
15408,0.13858379459270506,0.33,0.5142774702715299,0.1,0.3,47.74943398923202,20.254129843223403,705,0.042
15409,0.18257327556251235,0.224,0.30342672443748764,0.2,0.3,22.568657313656825,22.311846984406184,706,0.03942672443748764
15410,0.14280385395082218,0.3291961460491778,0.5192154158032888,0.1,0.3,42.83664422019609,22.17236612532811,706,0.04078458419671118
15411,0.1532544101376807,0.32539647188985543,0.5226035281101445,0.1,0.3,42.07968059539421,22.299,707,0.037094707834783164
15412,0.17629504691382583,0.292,0.3358524765430871,0.2,0.3,59.15182123784911,12.909179831279198,678,0.04090165102872473
15413,0.18010773087507725,0.2797594195226851,0.32549372031820994,0.2,0.2,9.583894221694214,17.3641255936358,681,0.041
15414,0.15625398538682447,0.33150113868194986,0.5286681849092665,0.1,0.3,42.05334172320897,22.4511370411653,706,0.03891761556829154
15415,0.19105543196077376,0.2844722840196131,0.3428192899509672,0.2,0.3,11.332094225048763,20.588305988137293,679,0.035472284019613116
15416,0.20077188250258274,0.28196498799586767,0.32673687049845035,0.2,0.2,10.59128144470945,16.59070131902376,680,0.04475437650051654
15417,0.17103256630182426,0.2697744247263682,0.3252581415754561,0.1,0.1,7.854616370895523,19.79714535393864,679,0.041
15418,0.18983870038486367,0.28383870038486364,0.34375805057729547,0.2,0.3,10.939419206157819,20.42243545134702,679,0.04116129961513632
15419,0.1851575603545796,0.22631512070915918,0.30231512070915917,0.2,0.3,22.157277636268358,22.3577204573744,706,0.03715756035457958
15420,0.193175141604274,0.293175141604274,0.42193785401068495,0.2,0.3,22.497175141604274,32.88035028320855,710,0.040412429197863003
15421,0.19003193450511086,0.22667731150170362,0.3073386557508518,0.2,0.3,23.23121221446231,22.301,706,0.037
15422,0.18919001903244353,0.29438003806488705,0.4177850285486653,0.2,0.3,25.289669824724434,32.50663535608378,710,0.041404990483778235
15423,0.18971021538177107,0.298,0.432,0.2,0.3,24.906,32.891,709,0.04028978461822892
15424,0.18797702390567483,0.28498851195283736,0.3399885119528374,0.2,0.3,11.123287471127492,20.599,678,0.041
15425,0.154,0.3274106728962742,0.5185893271037259,0.1,0.3,46.19844083184993,20.8211624158263,707,0.04229466355186293
15426,0.18385846761971117,0.2833805107934296,0.3396194892065704,0.2,0.3,10.505266798427076,20.334762161758086,679,0.04023897841314079
15427,0.19363838307575543,0.29347519623905677,0.4174255887171703,0.2,0.3,24.896475196239056,32.75722064392086,711,0.043
15428,0.17593763008445526,0.2862144343822346,0.33433917421332404,0.2,0.3,58.876920107444484,13.057750520337821,678,0.039169587106662025
15429,0.19076312608866405,0.2968553108670039,0.43104609238916997,0.2,0.3,24.90218436955668,32.89119078152216,708,0.04057234456649803
15430,0.15306138757913462,0.3324693062104327,0.5220409250527565,0.1,0.3,46.21,20.885,707,0.041979537473621785
15431,0.154,0.32913210266175497,0.5218113642588079,0.1,0.3,38.433,22.904,706,0.040226420532350995
15432,0.15370840207656145,0.328,0.5183327833875084,0.1,0.3,42.230682065149765,22.253662267100065,707,0.042
15433,0.1851004939015989,0.224,0.30310049390159893,0.2,0.3,21.720990121968022,22.301,707,0.036650740852398375
15434,0.17,0.3421244672295935,0.528,0.1,0.3,37.94468342715458,23.05469707813962,707,0.03862375686905143
15435,0.18190865129240194,0.28806089913839866,0.3299695504308007,0.2,0.3,58.835,13.096,678,0.041
15436,0.17040131606065878,0.33839802590901186,0.52,0.1,0.3,41.66767431620709,22.574217108788563,704,0.042
15437,0.18565287543183615,0.22310191695455744,0.304,0.2,0.3,22.425118051886788,22.36924824222695,707,0.03589808304544257
15438,0.19172551060769427,0.22254897878461147,0.302,0.2,0.3,22.22750708917666,22.307038766630725,704,0.03786275530384713
15439,0.178,0.2837074593075379,0.3377194055193466,0.2,0.3,58.61378525118114,13.09584178344196,678,0.03942686482688448
